id,station_id,time,PM25_Concentration,PM10_Concentration,NO2_Concentration,CO_Concentration,O3_Concentration,SO2_Concentration
2988213,donggaocun_aq,2018-05-06 19:00:00,46.0,117.0,19.0,0.4,92.0,8.0
0000000,donggaocun_aq,2018-05-06 20:00:00,43.0,107.0,18.5,0.4,89.0,7.5
2988289,donggaocun_aq,2018-05-06 21:00:00,40.0,97.0,18.0,0.4,86.0,7.0
2988345,donggaocun_aq,2018-05-06 22:00:00,42.0,107.0,16.0,0.4,86.0,6.0
2988401,donggaocun_aq,2018-05-06 23:00:00,34.0,113.0,18.0,0.4,63.0,5.0
2988457,donggaocun_aq,2018-05-07 00:00:00,53.0,106.0,30.0,0.4,37.0,6.0
2988513,donggaocun_aq,2018-05-07 01:00:00,44.0,46.0,34.0,0.4,60.0,6.0
0000000,donggaocun_aq,2018-05-07 02:00:00,39.0,81.5,26.0,0.55,82.0,8.5
2988589,donggaocun_aq,2018-05-07 03:00:00,34.0,117.0,18.0,0.7,104.0,11.0
2988645,donggaocun_aq,2018-05-07 04:00:00,36.0,123.0,21.0,1.0,121.0,18.0
2988701,donggaocun_aq,2018-05-07 05:00:00,64.0,148.0,27.0,1.6,148.0,28.0
2988757,donggaocun_aq,2018-05-07 06:00:00,89.0,161.0,31.0,2.1,174.0,31.0
2988813,donggaocun_aq,2018-05-07 07:00:00,72.0,118.0,23.0,1.1,173.0,0
2988869,donggaocun_aq,2018-05-07 08:00:00,48.0,118.0,17.0,0.6,172.0,15.0
2988925,donggaocun_aq,2018-05-07 09:00:00,47.0,110.0,15.0,0.4,162.0,11.0
2988981,donggaocun_aq,2018-05-07 10:00:00,30.0,82.0,14.0,0.4,148.0,8.0
2989037,donggaocun_aq,2018-05-07 11:00:00,24.0,89.0,16.0,0.4,117.0,6.0
2989093,donggaocun_aq,2018-05-07 12:00:00,23.0,94.0,25.0,0.3,89.0,5.0
2989149,donggaocun_aq,2018-05-07 13:00:00,18.0,73.0,31.0,0.3,68.0,5.0
2989205,donggaocun_aq,2018-05-07 14:00:00,18.0,50.0,30.0,0.3,64.0,5.0
2989261,donggaocun_aq,2018-05-07 15:00:00,9.0,42.0,26.0,0.3,69.0,5.0
2979489,yongledian_aq,2018-04-30 00:00:00,45.0,88.0,31.0,1.7,63.0,14.0
2979545,yongledian_aq,2018-04-30 01:00:00,38.0,56.0,23.0,1.4,80.0,18.0
2979601,yongledian_aq,2018-04-30 02:00:00,41.0,79.0,23.0,1.5,83.0,19.0
2979657,yongledian_aq,2018-04-30 03:00:00,40.0,0,20.0,1.4,94.0,19.0
2979713,yongledian_aq,2018-04-30 04:00:00,31.0,65.0,20.0,1.3,102.0,16.0
2979769,yongledian_aq,2018-04-30 05:00:00,35.0,56.0,20.0,1.3,111.0,16.0
2979825,yongledian_aq,2018-04-30 06:00:00,32.0,56.0,21.0,1.3,120.0,18.0
2979881,yongledian_aq,2018-04-30 07:00:00,24.0,39.0,16.0,0.8,131.0,8.0
2979937,yongledian_aq,2018-04-30 08:00:00,26.0,41.0,16.0,0.6,134.0,4.0
2979993,yongledian_aq,2018-04-30 09:00:00,24.0,58.0,19.0,0.6,133.0,4.0
2980049,yongledian_aq,2018-04-30 10:00:00,19.0,55.0,20.0,0.6,138.0,3.0
0000000,yongledian_aq,2018-04-30 11:00:00,20.5,51.0,26.0,0.7,120.5,3.5
2980125,yongledian_aq,2018-04-30 12:00:00,22.0,47.0,32.0,0.8,103.0,4.0
2980181,yongledian_aq,2018-04-30 13:00:00,24.0,27.0,35.0,0.9,85.0,4.0
2980237,yongledian_aq,2018-04-30 14:00:00,26.0,40.0,51.0,0.9,59.0,5.0
2980293,yongledian_aq,2018-04-30 15:00:00,26.0,83.0,84.0,0.8,13.0,3.0
2980369,yongledian_aq,2018-04-30 16:00:00,21.0,66.0,75.0,0.8,2.0,2.0
2980404,yongledian_aq,2018-04-30 17:00:00,20.0,46.0,76.0,0.7,4.0,2.0
0000000,yongledian_aq,2018-04-30 18:00:00,20.0,52.5,72.5,0.75,3.0,2.0
2980480,yongledian_aq,2018-04-30 19:00:00,20.0,59.0,69.0,0.8,2.0,2.0
2980536,yongledian_aq,2018-04-30 20:00:00,30.0,65.0,65.0,0.8,2.0,2.0
2980592,yongledian_aq,2018-04-30 21:00:00,33.0,78.0,56.0,0.8,2.0,2.0
2980648,yongledian_aq,2018-04-30 22:00:00,36.0,79.0,57.0,0.8,2.0,2.0
2980704,yongledian_aq,2018-04-30 23:00:00,31.0,95.0,75.0,0.9,4.0,3.0
2980760,yongledian_aq,2018-05-01 00:00:00,48.0,127.0,76.0,0.9,15.0,5.0
2980816,yongledian_aq,2018-05-01 01:00:00,72.0,151.0,47.0,0.8,55.0,5.0
2980872,yongledian_aq,2018-05-01 02:00:00,127.0,507.0,17.0,0.6,90.0,4.0
2980928,yongledian_aq,2018-05-01 03:00:00,131.0,484.0,9.0,0.4,104.0,2.0
2980984,yongledian_aq,2018-05-01 04:00:00,96.0,346.0,10.0,0.4,109.0,2.0
2981040,yongledian_aq,2018-05-01 05:00:00,80.0,258.0,13.0,0.4,103.0,2.0
2981096,yongledian_aq,2018-05-01 06:00:00,79.0,251.0,12.0,0.4,109.0,2.0
2981152,yongledian_aq,2018-05-01 07:00:00,103.0,330.0,13.0,0.5,114.0,2.0
2981208,yongledian_aq,2018-05-01 08:00:00,162.0,450.0,22.0,0.8,100.0,5.0
2981264,yongledian_aq,2018-05-01 09:00:00,137.0,373.0,24.0,1.0,85.0,3.0
2981320,yongledian_aq,2018-05-01 10:00:00,47.0,168.0,27.0,0.8,70.0,2.0
2981376,yongledian_aq,2018-05-01 11:00:00,45.0,109.0,26.0,1.0,69.0,2.0
0000000,yongledian_aq,2018-05-01 12:00:00,45.0,54.5,27.0,1.0,74.0,2.0
2981452,yongledian_aq,2018-05-01 13:00:00,45.0,0,28.0,1.0,79.0,2.0
2981508,yongledian_aq,2018-05-01 14:00:00,52.0,0,43.0,1.0,56.0,2.0
2981564,yongledian_aq,2018-05-01 15:00:00,48.0,60.0,31.0,1.0,52.0,2.0
2981640,yongledian_aq,2018-05-01 16:00:00,52.0,0,31.0,1.0,52.0,2.0
2981675,yongledian_aq,2018-05-01 17:00:00,47.0,53.0,28.0,1.0,46.0,2.0
2981731,yongledian_aq,2018-05-01 18:00:00,49.0,50.0,39.0,1.0,30.0,2.0
2981787,yongledian_aq,2018-05-01 19:00:00,41.0,65.0,65.0,0.9,5.0,2.0
2981843,yongledian_aq,2018-05-01 20:00:00,42.0,64.0,69.0,0.8,2.0,2.0
2981899,yongledian_aq,2018-05-01 21:00:00,41.0,48.0,65.0,0.8,2.0,2.0
2981955,yongledian_aq,2018-05-01 22:00:00,26.0,37.0,63.0,0.7,9.0,2.0
0000000,yongledian_aq,2018-05-01 23:00:00,28.0,40.5,50.5,0.65,28.5,2.0
2982031,yongledian_aq,2018-05-02 00:00:00,30.0,44.0,38.0,0.6,48.0,2.0
2982087,yongledian_aq,2018-05-02 01:00:00,26.0,0,27.0,0.5,72.0,2.0
0000000,yongledian_aq,2018-05-02 02:00:00,24.0,0.0,21.0,0.45,90.0,2.0
2982163,yongledian_aq,2018-05-02 03:00:00,22.0,0,15.0,0.4,108.0,2.0
2982219,yongledian_aq,2018-05-02 04:00:00,10.0,24.0,10.0,0.4,124.0,2.0
2982275,yongledian_aq,2018-05-02 05:00:00,25.0,0,12.0,0.4,127.0,2.0
2982331,yongledian_aq,2018-05-02 06:00:00,13.0,14.0,14.0,0.4,0,2.0
2982387,yongledian_aq,2018-05-02 07:00:00,7.0,8.0,14.0,0.4,135.0,2.0
2982443,yongledian_aq,2018-05-02 08:00:00,13.0,22.0,15.0,0.4,137.0,2.0
2982499,yongledian_aq,2018-05-02 09:00:00,22.0,58.0,17.0,0.4,128.0,2.0
2982555,yongledian_aq,2018-05-02 10:00:00,10.0,81.0,18.0,0.4,124.0,2.0
2982611,yongledian_aq,2018-05-02 11:00:00,19.0,63.0,30.0,0.4,101.0,2.0
2982667,yongledian_aq,2018-05-02 12:00:00,24.0,36.0,31.0,0.4,93.0,2.0
2982723,yongledian_aq,2018-05-02 13:00:00,26.0,66.0,26.0,0.4,92.0,2.0
2982779,yongledian_aq,2018-05-02 14:00:00,19.0,52.0,31.0,0.4,79.0,2.0
2982835,yongledian_aq,2018-05-02 15:00:00,26.0,81.0,47.0,0.4,53.0,2.0
2982911,yongledian_aq,2018-05-02 16:00:00,31.0,82.0,53.0,0.4,39.0,2.0
2982946,yongledian_aq,2018-05-02 17:00:00,42.0,91.0,64.0,0.5,19.0,2.0
2983002,yongledian_aq,2018-05-02 18:00:00,25.0,76.0,81.0,0.5,2.0,2.0
2983058,yongledian_aq,2018-05-02 19:00:00,24.0,51.0,80.0,0.4,10.0,2.0
0000000,yongledian_aq,2018-05-02 20:00:00,26.5,55.5,81.0,0.4,11.5,2.0
2983134,yongledian_aq,2018-05-02 21:00:00,29.0,60.0,82.0,0.4,13.0,2.0
2983190,yongledian_aq,2018-05-02 22:00:00,23.0,92.0,88.0,0.5,3.0,2.0
0000000,yongledian_aq,2018-05-02 23:00:00,19.0,76.0,60.0,0.45,36.5,2.0
2983266,yongledian_aq,2018-05-03 00:00:00,15.0,60.0,32.0,0.4,70.0,2.0
0000000,yongledian_aq,2018-05-03 01:00:00,24.0,30.0,21.5,0.4,89.5,2.0
2983342,yongledian_aq,2018-05-03 02:00:00,33.0,0,11.0,0.4,109.0,2.0
2983398,yongledian_aq,2018-05-03 03:00:00,20.0,0,9.0,0.3,118.0,2.0
2983454,yongledian_aq,2018-05-03 04:00:00,12.0,22.0,10.0,0,121.0,2.0
2983510,yongledian_aq,2018-05-03 05:00:00,3.0,20.0,11.0,0.1,0,2.0
2983566,yongledian_aq,2018-05-03 06:00:00,7.0,11.0,10.0,0.1,132.0,2.0
2983622,yongledian_aq,2018-05-03 07:00:00,8.0,20.0,12.0,0.1,135.0,2.0
2983678,yongledian_aq,2018-05-03 08:00:00,6.0,25.0,16.0,0.1,138.0,2.0
2983734,yongledian_aq,2018-05-03 09:00:00,14.0,113.0,17.0,0.1,138.0,2.0
2983790,yongledian_aq,2018-05-03 10:00:00,21.0,110.0,17.0,0.1,138.0,2.0
2983846,yongledian_aq,2018-05-03 11:00:00,17.0,70.0,18.0,0.2,132.0,2.0
2983902,yongledian_aq,2018-05-03 12:00:00,35.0,135.0,45.0,0.2,88.0,2.0
2983958,yongledian_aq,2018-05-03 13:00:00,44.0,80.0,89.0,0.3,46.0,2.0
2984014,yongledian_aq,2018-05-03 14:00:00,32.0,55.0,43.0,0.3,91.0,3.0
2984070,yongledian_aq,2018-05-03 15:00:00,25.0,75.0,34.0,0.3,98.0,4.0
2984146,yongledian_aq,2018-05-03 16:00:00,27.0,80.0,41.0,0.3,79.0,4.0
2984181,yongledian_aq,2018-05-03 17:00:00,33.0,83.0,42.0,0.3,69.0,5.0
2984237,yongledian_aq,2018-05-03 18:00:00,29.0,92.0,39.0,0.3,67.0,4.0
2984293,yongledian_aq,2018-05-03 19:00:00,47.0,120.0,74.0,0.4,31.0,2.0
2984349,yongledian_aq,2018-05-03 20:00:00,55.0,119.0,85.0,0.5,2.0,2.0
2984405,yongledian_aq,2018-05-03 21:00:00,66.0,96.0,86.0,0.8,2.0,2.0
2984461,yongledian_aq,2018-05-03 22:00:00,78.0,111.0,77.0,1.2,10.0,4.0
2984517,yongledian_aq,2018-05-03 23:00:00,66.0,105.0,60.0,1.1,26.0,6.0
2984573,yongledian_aq,2018-05-04 00:00:00,67.0,102.0,64.0,1.0,34.0,11.0
2984629,yongledian_aq,2018-05-04 01:00:00,67.0,91.0,59.0,0.9,55.0,17.0
2984685,yongledian_aq,2018-05-04 02:00:00,74.0,91.0,48.0,0.8,82.0,17.0
2984741,yongledian_aq,2018-05-04 03:00:00,77.0,112.0,45.0,0.7,102.0,19.0
2984797,yongledian_aq,2018-05-04 04:00:00,95.0,125.0,41.0,0.8,132.0,22.0
2984853,yongledian_aq,2018-05-04 05:00:00,90.0,129.0,35.0,0.8,162.0,22.0
2984909,yongledian_aq,2018-05-04 06:00:00,92.0,122.0,30.0,0.7,189.0,21.0
2984965,yongledian_aq,2018-05-04 07:00:00,95.0,123.0,27.0,0.6,209.0,21.0
2985021,yongledian_aq,2018-05-04 08:00:00,78.0,114.0,25.0,0.6,225.0,19.0
2985077,yongledian_aq,2018-05-04 09:00:00,95.0,119.0,30.0,0.6,224.0,17.0
2985133,yongledian_aq,2018-05-04 10:00:00,80.0,151.0,36.0,0.7,217.0,17.0
2985189,yongledian_aq,2018-05-04 11:00:00,92.0,161.0,33.0,1.0,224.0,18.0
2985245,yongledian_aq,2018-05-04 12:00:00,87.0,198.0,28.0,1.0,161.0,9.0
2985301,yongledian_aq,2018-05-04 13:00:00,89.0,181.0,110.0,1.1,39.0,3.0
2985357,yongledian_aq,2018-05-04 14:00:00,137.0,212.0,159.0,1.3,3.0,4.0
2985413,yongledian_aq,2018-05-04 15:00:00,123.0,190.0,141.0,1.2,10.0,2.0
0000000,yongledian_aq,2018-05-04 16:00:00,125.0,222.5,141.0,1.1,11.5,3.0
2985489,yongledian_aq,2018-05-04 17:00:00,127.0,255.0,141.0,1.0,13.0,4.0
2985545,yongledian_aq,2018-05-04 18:00:00,67.0,148.0,35.0,0.7,118.0,8.0
0000000,yongledian_aq,2018-05-04 19:00:00,62.0,135.0,47.0,0.7,86.5,5.0
2985621,yongledian_aq,2018-05-04 20:00:00,57.0,122.0,59.0,0.7,55.0,2.0
2985677,yongledian_aq,2018-05-04 21:00:00,63.0,135.0,65.0,0.7,33.0,2.0
2985733,yongledian_aq,2018-05-04 22:00:00,78.0,149.0,82.0,0.7,11.0,2.0
2985789,yongledian_aq,2018-05-04 23:00:00,70.0,148.0,75.0,0.7,16.0,2.0
2985845,yongledian_aq,2018-05-05 00:00:00,114.0,150.0,99.0,0.9,32.0,7.0
2987823,yongledian_aq,2018-05-05 01:00:00,154.0,222.0,74.0,1.0,84.0,14.0
2985921,yongledian_aq,2018-05-05 02:00:00,140.0,211.0,46.0,0.8,121.0,14.0
2985977,yongledian_aq,2018-05-05 03:00:00,169.0,355.0,30.0,0.5,125.0,6.0
2986033,yongledian_aq,2018-05-05 04:00:00,196.0,400.0,20.0,0.3,126.0,2.0
2986089,yongledian_aq,2018-05-05 05:00:00,201.0,516.0,17.0,0.2,138.0,2.0
2986145,yongledian_aq,2018-05-05 06:00:00,164.0,445.0,17.0,0.4,168.0,4.0
2986201,yongledian_aq,2018-05-05 07:00:00,131.0,297.0,17.0,0.4,168.0,4.0
2986257,yongledian_aq,2018-05-05 08:00:00,148.0,298.0,23.0,0.2,127.0,2.0
2986313,yongledian_aq,2018-05-05 09:00:00,121.0,248.0,32.0,0.2,101.0,2.0
2986369,yongledian_aq,2018-05-05 10:00:00,99.0,208.0,39.0,0.2,85.0,2.0
2986425,yongledian_aq,2018-05-05 11:00:00,231.0,594.0,32.0,0.7,114.0,10.0
2986481,yongledian_aq,2018-05-05 12:00:00,228.0,645.0,28.0,0.6,120.0,7.0
2986537,yongledian_aq,2018-05-05 13:00:00,183.0,482.0,29.0,0.5,119.0,5.0
2986593,yongledian_aq,2018-05-05 14:00:00,151.0,360.0,27.0,0.5,115.0,5.0
2986649,yongledian_aq,2018-05-05 15:00:00,115.0,299.0,34.0,0.5,90.0,3.0
2986725,yongledian_aq,2018-05-05 16:00:00,92.0,218.0,35.0,0.5,59.0,2.0
2986760,yongledian_aq,2018-05-05 17:00:00,85.0,180.0,39.0,0.5,40.0,2.0
2986816,yongledian_aq,2018-05-05 18:00:00,73.0,141.0,35.0,0.5,40.0,2.0
2986872,yongledian_aq,2018-05-05 19:00:00,83.0,172.0,80.0,0.6,6.0,2.0
2986928,yongledian_aq,2018-05-05 20:00:00,89.0,158.0,82.0,0.6,2.0,2.0
2987824,yongledian_aq,2018-05-05 21:00:00,52.0,145.0,86.0,0.6,2.0,2.0
2987004,yongledian_aq,2018-05-05 22:00:00,52.0,157.0,83.0,0.6,2.0,2.0
2987060,yongledian_aq,2018-05-05 23:00:00,59.0,211.0,85.0,0.7,2.0,4.0
2987116,yongledian_aq,2018-05-06 00:00:00,107.0,252.0,99.0,0.8,8.0,8.0
2987172,yongledian_aq,2018-05-06 01:00:00,99.0,288.0,100.0,0.7,20.0,8.0
2987228,yongledian_aq,2018-05-06 02:00:00,93.0,284.0,83.0,0.6,48.0,6.0
2987284,yongledian_aq,2018-05-06 03:00:00,83.0,231.0,54.0,0.5,94.0,5.0
2987340,yongledian_aq,2018-05-06 04:00:00,77.0,190.0,25.0,0.5,138.0,5.0
2987396,yongledian_aq,2018-05-06 05:00:00,79.0,149.0,18.0,0.4,151.0,3.0
2987452,yongledian_aq,2018-05-06 06:00:00,55.0,111.0,17.0,0.3,150.0,2.0
2987508,yongledian_aq,2018-05-06 07:00:00,49.0,114.0,17.0,0.3,155.0,2.0
2987564,yongledian_aq,2018-05-06 08:00:00,50.0,153.0,18.0,0.3,164.0,2.0
0000000,yongledian_aq,2018-05-06 09:00:00,45.0,176.0,18.5,0.35,160.0,2.0
2987640,yongledian_aq,2018-05-06 10:00:00,40.0,199.0,19.0,0.4,156.0,2.0
2987696,yongledian_aq,2018-05-06 11:00:00,45.0,112.0,23.0,0.4,137.0,2.0
2987752,yongledian_aq,2018-05-06 12:00:00,50.0,136.0,26.0,0.4,123.0,2.0
2987879,yongledian_aq,2018-05-06 13:00:00,44.0,148.0,31.0,0.4,112.0,2.0
2987935,yongledian_aq,2018-05-06 14:00:00,53.0,181.0,23.0,0.4,121.0,5.0
2987991,yongledian_aq,2018-05-06 15:00:00,57.0,181.0,28.0,0.5,105.0,4.0
2988067,yongledian_aq,2018-05-06 16:00:00,52.0,174.0,36.0,0.5,94.0,5.0
2988102,yongledian_aq,2018-05-06 17:00:00,61.0,169.0,36.0,0.6,86.0,10.0
2988158,yongledian_aq,2018-05-06 18:00:00,65.0,139.0,105.0,0.6,10.0,4.0
2988214,yongledian_aq,2018-05-06 19:00:00,72.0,178.0,99.0,0.6,4.0,2.0
0000000,yongledian_aq,2018-05-06 20:00:00,67.0,150.5,92.5,0.65,3.0,2.0
2988290,yongledian_aq,2018-05-06 21:00:00,62.0,123.0,86.0,0.7,2.0,2.0
2988346,yongledian_aq,2018-05-06 22:00:00,67.0,144.0,82.0,0.8,2.0,2.0
2988402,yongledian_aq,2018-05-06 23:00:00,80.0,168.0,77.0,1.1,7.0,2.0
2988458,yongledian_aq,2018-05-07 00:00:00,95.0,188.0,65.0,1.2,27.0,6.0
2988514,yongledian_aq,2018-05-07 01:00:00,101.0,185.0,51.0,1.2,55.0,11.0
0000000,yongledian_aq,2018-05-07 02:00:00,116.0,212.0,56.0,0.6,77.0,5.5
2988590,yongledian_aq,2018-05-07 03:00:00,131.0,239.0,61.0,0,99.0,0
2988646,yongledian_aq,2018-05-07 04:00:00,125.0,185.0,53.0,2.2,0,40.0
2988702,yongledian_aq,2018-05-07 05:00:00,85.0,0,29.0,1.0,129.0,16.0
2988758,yongledian_aq,2018-05-07 06:00:00,56.0,120.0,30.0,0.8,138.0,11.0
2988814,yongledian_aq,2018-05-07 07:00:00,62.0,134.0,32.0,0.7,145.0,9.0
2988870,yongledian_aq,2018-05-07 08:00:00,73.0,149.0,31.0,0.7,143.0,7.0
2988926,yongledian_aq,2018-05-07 09:00:00,51.0,144.0,31.0,0.4,117.0,4.0
2988982,yongledian_aq,2018-05-07 10:00:00,38.0,96.0,37.0,0.3,94.0,3.0
2989038,yongledian_aq,2018-05-07 11:00:00,31.0,107.0,47.0,0.3,79.0,3.0
2989094,yongledian_aq,2018-05-07 12:00:00,32.0,86.0,49.0,0.3,71.0,2.0
2989150,yongledian_aq,2018-05-07 13:00:00,26.0,68.0,51.0,0.2,64.0,2.0
2989206,yongledian_aq,2018-05-07 14:00:00,24.0,94.0,66.0,0.3,41.0,2.0
2989262,yongledian_aq,2018-05-07 15:00:00,25.0,112.0,92.0,0.3,9.0,2.0
2979490,yufa_aq,2018-04-30 00:00:00,35.0,84.0,20.0,0.8,65.0,7.0
2979546,yufa_aq,2018-04-30 01:00:00,34.0,45.0,13.0,0.7,77.0,7.0
2979602,yufa_aq,2018-04-30 02:00:00,34.0,0,9.0,0.5,83.0,5.0
2979658,yufa_aq,2018-04-30 03:00:00,36.0,0,10.0,0.6,87.0,6.0
2979714,yufa_aq,2018-04-30 04:00:00,28.0,55.0,9.0,0.6,95.0,7.0
2979770,yufa_aq,2018-04-30 05:00:00,31.0,34.0,8.0,0.5,110.0,4.0
2979826,yufa_aq,2018-04-30 06:00:00,39.0,54.0,10.0,0.5,127.0,3.0
2979882,yufa_aq,2018-04-30 07:00:00,0,0,0,0,0,0
2979938,yufa_aq,2018-04-30 08:00:00,0,0,0,0,0,0
2979994,yufa_aq,2018-04-30 09:00:00,0,6.0,13.0,0.5,155.0,3.0
2980050,yufa_aq,2018-04-30 10:00:00,29.0,69.0,25.0,0.4,156.0,2.0
0000000,yufa_aq,2018-04-30 11:00:00,34.0,61.5,29.5,0.45,134.5,2.5
2980126,yufa_aq,2018-04-30 12:00:00,39.0,54.0,34.0,0.5,113.0,3.0
2980182,yufa_aq,2018-04-30 13:00:00,38.0,92.0,29.0,0.5,101.0,3.0
2980238,yufa_aq,2018-04-30 14:00:00,55.0,86.0,28.0,0.5,85.0,2.0
2980294,yufa_aq,2018-04-30 15:00:00,32.0,83.0,28.0,0.5,61.0,2.0
2980370,yufa_aq,2018-04-30 16:00:00,32.0,80.0,27.0,0.5,44.0,2.0
2980405,yufa_aq,2018-04-30 17:00:00,30.0,55.0,29.0,0.4,38.0,2.0
0000000,yufa_aq,2018-04-30 18:00:00,33.0,55.0,28.0,0.45,28.5,2.0
2980481,yufa_aq,2018-04-30 19:00:00,36.0,55.0,27.0,0.5,19.0,2.0
2980537,yufa_aq,2018-04-30 20:00:00,39.0,51.0,29.0,0.5,26.0,2.0
2980593,yufa_aq,2018-04-30 21:00:00,58.0,80.0,39.0,0.6,21.0,2.0
2980649,yufa_aq,2018-04-30 22:00:00,50.0,92.0,52.0,0.6,14.0,2.0
2980705,yufa_aq,2018-04-30 23:00:00,51.0,117.0,62.0,0.6,11.0,2.0
2980761,yufa_aq,2018-05-01 00:00:00,63.0,185.0,61.0,0.6,22.0,2.0
2980817,yufa_aq,2018-05-01 01:00:00,114.0,439.0,35.0,0.4,55.0,2.0
2980873,yufa_aq,2018-05-01 02:00:00,120.0,537.0,13.0,0.3,85.0,2.0
2980929,yufa_aq,2018-05-01 03:00:00,111.0,620.0,17.0,0.4,85.0,2.0
2980985,yufa_aq,2018-05-01 04:00:00,178.0,554.0,14.0,0.4,88.0,2.0
2981041,yufa_aq,2018-05-01 05:00:00,113.0,471.0,11.0,0.3,91.0,2.0
2981097,yufa_aq,2018-05-01 06:00:00,116.0,403.0,11.0,0.3,99.0,2.0
2981153,yufa_aq,2018-05-01 07:00:00,0,248.0,9.0,0.3,105.0,2.0
2981209,yufa_aq,2018-05-01 08:00:00,0,241.0,14.0,0.3,93.0,2.0
2981265,yufa_aq,2018-05-01 09:00:00,39.0,326.0,11.0,0.3,88.0,2.0
2981321,yufa_aq,2018-05-01 10:00:00,19.0,163.0,20.0,0.4,64.0,2.0
2981377,yufa_aq,2018-05-01 11:00:00,22.0,110.0,14.0,0.4,65.0,2.0
0000000,yufa_aq,2018-05-01 12:00:00,23.5,73.0,18.5,0.4,54.0,2.0
2981453,yufa_aq,2018-05-01 13:00:00,25.0,36.0,23.0,0.4,43.0,2.0
2981509,yufa_aq,2018-05-01 14:00:00,20.0,48.0,21.0,0.5,49.0,2.0
2981565,yufa_aq,2018-05-01 15:00:00,35.0,75.0,26.0,0.7,42.0,2.0
2981641,yufa_aq,2018-05-01 16:00:00,44.0,56.0,22.0,0.7,35.0,2.0
2981676,yufa_aq,2018-05-01 17:00:00,36.0,45.0,20.0,0.5,39.0,2.0
2981732,yufa_aq,2018-05-01 18:00:00,39.0,51.0,23.0,0.5,32.0,2.0
2981788,yufa_aq,2018-05-01 19:00:00,35.0,46.0,22.0,0.4,31.0,2.0
2981844,yufa_aq,2018-05-01 20:00:00,32.0,0,20.0,0.4,19.0,2.0
2981900,yufa_aq,2018-05-01 21:00:00,24.0,0,24.0,0.4,12.0,2.0
2981956,yufa_aq,2018-05-01 22:00:00,24.0,33.0,29.0,0.4,5.0,2.0
0000000,yufa_aq,2018-05-01 23:00:00,22.5,16.5,26.0,0.35,26.5,2.0
2982032,yufa_aq,2018-05-02 00:00:00,21.0,0,23.0,0.3,48.0,2.0
2982088,yufa_aq,2018-05-02 01:00:00,11.0,0,15.0,0.3,72.0,2.0
0000000,yufa_aq,2018-05-02 02:00:00,7.0,0.0,11.0,0.25,90.5,2.0
2982164,yufa_aq,2018-05-02 03:00:00,3.0,0,7.0,0.2,109.0,2.0
2982220,yufa_aq,2018-05-02 04:00:00,5.0,0,7.0,0.2,120.0,2.0
2982276,yufa_aq,2018-05-02 05:00:00,8.0,0,6.0,0.2,126.0,2.0
2982332,yufa_aq,2018-05-02 06:00:00,10.0,0,7.0,0.2,132.0,2.0
2982388,yufa_aq,2018-05-02 07:00:00,9.0,29.0,7.0,0.2,137.0,2.0
2982444,yufa_aq,2018-05-02 08:00:00,16.0,40.0,8.0,0.2,133.0,2.0
2982500,yufa_aq,2018-05-02 09:00:00,17.0,61.0,6.0,0.2,124.0,2.0
2982556,yufa_aq,2018-05-02 10:00:00,19.0,74.0,14.0,0.2,113.0,2.0
2982612,yufa_aq,2018-05-02 11:00:00,11.0,44.0,24.0,0.2,97.0,2.0
2982668,yufa_aq,2018-05-02 12:00:00,9.0,34.0,17.0,0.2,98.0,2.0
2982724,yufa_aq,2018-05-02 13:00:00,7.0,33.0,7.0,0.2,109.0,2.0
2982780,yufa_aq,2018-05-02 14:00:00,18.0,59.0,10.0,0.2,98.0,2.0
2982836,yufa_aq,2018-05-02 15:00:00,20.0,51.0,14.0,0.2,90.0,2.0
2982912,yufa_aq,2018-05-02 16:00:00,13.0,71.0,20.0,0.2,77.0,2.0
2982947,yufa_aq,2018-05-02 17:00:00,17.0,61.0,21.0,0.2,75.0,2.0
2983003,yufa_aq,2018-05-02 18:00:00,12.0,69.0,32.0,0.2,58.0,2.0
2983059,yufa_aq,2018-05-02 19:00:00,23.0,64.0,33.0,0.3,53.0,2.0
0000000,yufa_aq,2018-05-02 20:00:00,21.0,73.5,38.5,0.3,39.5,2.0
2983135,yufa_aq,2018-05-02 21:00:00,19.0,83.0,44.0,0.3,26.0,2.0
2983191,yufa_aq,2018-05-02 22:00:00,19.0,64.0,48.0,0.2,26.0,2.0
0000000,yufa_aq,2018-05-02 23:00:00,26.0,68.0,43.5,0.25,33.5,2.0
2983267,yufa_aq,2018-05-03 00:00:00,33.0,72.0,39.0,0.3,41.0,2.0
0000000,yufa_aq,2018-05-03 01:00:00,35.0,36.0,28.5,0.25,63.5,2.0
2983343,yufa_aq,2018-05-03 02:00:00,37.0,0,18.0,0.2,86.0,2.0
2983399,yufa_aq,2018-05-03 03:00:00,28.0,0,11.0,0.2,100.0,2.0
2983455,yufa_aq,2018-05-03 04:00:00,0,0,10.0,0.2,0,2.0
2983511,yufa_aq,2018-05-03 05:00:00,0,6.0,10.0,0.2,112.0,2.0
2983567,yufa_aq,2018-05-03 06:00:00,5.0,0,10.0,0.2,117.0,2.0
2983623,yufa_aq,2018-05-03 07:00:00,8.0,20.0,10.0,0.2,119.0,2.0
2983679,yufa_aq,2018-05-03 08:00:00,19.0,31.0,9.0,0.2,122.0,2.0
2983735,yufa_aq,2018-05-03 09:00:00,19.0,44.0,9.0,0.2,125.0,2.0
