id,station_id,time,PM25_Concentration,PM10_Concentration,NO2_Concentration,CO_Concentration,O3_Concentration,SO2_Concentration
2979560,GR9,2018-04-30 01:00:00,2.4,10.9,7.8,0,0,0
2979616,GR9,2018-04-30 02:00:00,2.8,9.5,7.1,0,0,0
2979672,GR9,2018-04-30 03:00:00,1.7,5.9,7.4,0,0,0
2979728,GR9,2018-04-30 04:00:00,3.1,7.3,10.3,0,0,0
2979784,GR9,2018-04-30 05:00:00,2.6,6.2,17.4,0,0,0
2979840,GR9,2018-04-30 06:00:00,1.6,7.5,19.9,0,0,0
2979896,GR9,2018-04-30 07:00:00,1.7,7.8,21.9,0,0,0
2979952,GR9,2018-04-30 08:00:00,2.0,10.0,24.6,0,0,0
2980008,GR9,2018-04-30 09:00:00,2.2,6.3,22.3,0,0,0
2980064,GR9,2018-04-30 10:00:00,3.4,9.7,22.7,0,0,0
2980084,GR9,2018-04-30 11:00:00,2.6,9.2,19.4,0,0,0
2980140,GR9,2018-04-30 12:00:00,0,0,0,0,0,0
2980196,GR9,2018-04-30 13:00:00,7.1,15.6,27.4,0,0,0
2980252,GR9,2018-04-30 14:00:00,3.8,13.1,30.0,0,0,0
2980308,GR9,2018-04-30 15:00:00,4.1,14.6,31.2,0,0,0
2980328,GR9,2018-04-30 16:00:00,3.0,10.2,25.9,0,0,0
2980419,GR9,2018-04-30 17:00:00,6.6,14.6,34.8,0,0,0
2980439,GR9,2018-04-30 18:00:00,4.8,13.5,30.6,0,0,0
2980495,GR9,2018-04-30 19:00:00,7.3,12.8,28.8,0,0,0
2980551,GR9,2018-04-30 20:00:00,6.8,14.6,27.3,0,0,0
2980607,GR9,2018-04-30 21:00:00,6.4,13.0,31.3,0,0,0
2980663,GR9,2018-04-30 22:00:00,8.7,17.2,55.5,0,0,0
2980719,GR9,2018-04-30 23:00:00,8.9,15.1,56.2,0,0,0
2980775,GR9,2018-05-01 00:00:00,6.6,13.5,49.1,0,0,0
2980831,GR9,2018-05-01 01:00:00,6.5,11.3,32.4,0,0,0
2980887,GR9,2018-05-01 02:00:00,7.3,10.2,26.3,0,0,0
2980943,GR9,2018-05-01 03:00:00,7.4,12.1,37.0,0,0,0
2980999,GR9,2018-05-01 04:00:00,5.7,9.9,32.1,0,0,0
2981055,GR9,2018-05-01 05:00:00,5.9,11.6,35.8,0,0,0
2981111,GR9,2018-05-01 06:00:00,7.0,12.0,37.7,0,0,0
2981167,GR9,2018-05-01 07:00:00,8.2,12.9,33.6,0,0,0
2981223,GR9,2018-05-01 08:00:00,8.0,13.1,39.8,0,0,0
2981279,GR9,2018-05-01 09:00:00,4.9,14.8,21.5,0,0,0
2981335,GR9,2018-05-01 10:00:00,5.5,12.1,22.8,0,0,0
2981391,GR9,2018-05-01 11:00:00,6.0,12.7,17.1,0,0,0
2981411,GR9,2018-05-01 12:00:00,6.2,11.4,15.6,0,0,0
2981467,GR9,2018-05-01 13:00:00,4.6,11.7,25.5,0,0,0
2981523,GR9,2018-05-01 14:00:00,5.5,11.4,23.8,0,0,0
2981579,GR9,2018-05-01 15:00:00,5.6,16.8,35.7,0,0,0
2981599,GR9,2018-05-01 16:00:00,5.5,15.4,40.8,0,0,0
2981690,GR9,2018-05-01 17:00:00,7.2,14.5,29.0,0,0,0
2981746,GR9,2018-05-01 18:00:00,4.3,8.5,31.5,0,0,0
2981802,GR9,2018-05-01 19:00:00,3.2,11.0,31.3,0,0,0
2981858,GR9,2018-05-01 20:00:00,4.8,11.2,26.0,0,0,0
2981914,GR9,2018-05-01 21:00:00,6.0,12.3,22.2,0,0,0
2981970,GR9,2018-05-01 22:00:00,4.0,10.0,18.5,0,0,0
2981990,GR9,2018-05-01 23:00:00,4.8,10.4,15.3,0,0,0
2982046,GR9,2018-05-02 00:00:00,4.6,8.9,10.8,0,0,0
2982102,GR9,2018-05-02 01:00:00,5.4,10.9,12.2,0,0,0
2982122,GR9,2018-05-02 02:00:00,1.7,8.2,7.2,0,0,0
2982178,GR9,2018-05-02 03:00:00,4.6,10.9,11.1,0,0,0
2982234,GR9,2018-05-02 04:00:00,2.8,8.6,17.7,0,0,0
2982290,GR9,2018-05-02 05:00:00,3.7,9.4,25.1,0,0,0
2982346,GR9,2018-05-02 06:00:00,3.3,11.0,24.8,0,0,0
2982402,GR9,2018-05-02 07:00:00,4.1,11.6,23.4,0,0,0
2982458,GR9,2018-05-02 08:00:00,2.8,8.7,26.1,0,0,0
2982514,GR9,2018-05-02 09:00:00,4.7,12.6,24.6,0,0,0
2982570,GR9,2018-05-02 10:00:00,5.1,6.5,23.9,0,0,0
2982626,GR9,2018-05-02 11:00:00,0.7,9.5,24.7,0,0,0
2982682,GR9,2018-05-02 12:00:00,2.1,9.0,37.2,0,0,0
2982738,GR9,2018-05-02 13:00:00,-0.1,1.6,31.0,0,0,0
2982794,GR9,2018-05-02 14:00:00,1.6,9.4,13.7,0,0,0
2982850,GR9,2018-05-02 15:00:00,3.5,5.7,25.2,0,0,0
2982870,GR9,2018-05-02 16:00:00,2.4,9.1,21.7,0,0,0
2982961,GR9,2018-05-02 17:00:00,1.0,1.7,18.9,0,0,0
2983017,GR9,2018-05-02 18:00:00,5.1,8.2,21.3,0,0,0
2983073,GR9,2018-05-02 19:00:00,0.5,7.6,24.0,0,0,0
2983093,GR9,2018-05-02 20:00:00,4.3,10.0,36.7,0,0,0
2983149,GR9,2018-05-02 21:00:00,11.7,24.0,89.9,0,0,0
2983205,GR9,2018-05-02 22:00:00,10.1,21.0,84.5,0,0,0
2983225,GR9,2018-05-02 23:00:00,10.9,21.2,83.0,0,0,0
2983281,GR9,2018-05-03 00:00:00,6.4,13.8,64.6,0,0,0
2983301,GR9,2018-05-03 01:00:00,6.8,13.1,43.0,0,0,0
2983357,GR9,2018-05-03 02:00:00,9.5,17.8,47.6,0,0,0
2983413,GR9,2018-05-03 03:00:00,11.4,19.3,51.2,0,0,0
2983469,GR9,2018-05-03 04:00:00,14.1,26.2,61.1,0,0,0
2983525,GR9,2018-05-03 05:00:00,14.8,28.4,71.8,0,0,0
2983581,GR9,2018-05-03 06:00:00,15.1,26.4,69.5,0,0,0
2983637,GR9,2018-05-03 07:00:00,13.4,21.9,46.4,0,0,0
2983693,GR9,2018-05-03 08:00:00,12.7,19.4,47.0,0,0,0
2983749,GR9,2018-05-03 09:00:00,7.5,16.7,43.4,0,0,0
2983805,GR9,2018-05-03 10:00:00,7.6,16.1,43.4,0,0,0
2983861,GR9,2018-05-03 11:00:00,4.0,13.0,35.0,0,0,0
2983917,GR9,2018-05-03 12:00:00,3.0,7.0,16.7,0,0,0
2983973,GR9,2018-05-03 13:00:00,1.5,7.4,13.6,0,0,0
2984029,GR9,2018-05-03 14:00:00,4.5,10.2,18.9,0,0,0
2984085,GR9,2018-05-03 15:00:00,4.9,10.0,18.3,0,0,0
2984105,GR9,2018-05-03 16:00:00,3.6,8.6,29.2,0,0,0
2984196,GR9,2018-05-03 17:00:00,6.0,12.2,21.9,0,0,0
2984252,GR9,2018-05-03 18:00:00,8.1,16.1,31.8,0,0,0
2984308,GR9,2018-05-03 19:00:00,7.3,17.6,44.1,0,0,0
2984364,GR9,2018-05-03 20:00:00,5.6,16.5,39.0,0,0,0
2984420,GR9,2018-05-03 21:00:00,8.0,15.1,37.9,0,0,0
2984476,GR9,2018-05-03 22:00:00,8.8,14.9,28.0,0,0,0
2984532,GR9,2018-05-03 23:00:00,7.8,17.3,36.0,0,0,0
2984588,GR9,2018-05-04 00:00:00,7.4,14.8,34.2,0,0,0
2984644,GR9,2018-05-04 01:00:00,8.9,15.2,44.9,0,0,0
2984700,GR9,2018-05-04 02:00:00,7.5,13.8,23.0,0,0,0
2984756,GR9,2018-05-04 03:00:00,9.5,20.3,44.5,0,0,0
2984812,GR9,2018-05-04 04:00:00,13.7,23.3,59.7,0,0,0
2984868,GR9,2018-05-04 05:00:00,14.2,28.3,70.1,0,0,0
2984924,GR9,2018-05-04 06:00:00,18.8,26.9,80.5,0,0,0
2984980,GR9,2018-05-04 07:00:00,12.8,26.5,65.0,0,0,0
2985036,GR9,2018-05-04 08:00:00,10.0,22.4,42.9,0,0,0
2985092,GR9,2018-05-04 09:00:00,11.1,22.4,31.6,0,0,0
2985148,GR9,2018-05-04 10:00:00,12.0,22.5,34.8,0,0,0
2985204,GR9,2018-05-04 11:00:00,10.5,21.8,19.6,0,0,0
2985260,GR9,2018-05-04 12:00:00,13.3,26.5,25.0,0,0,0
2985316,GR9,2018-05-04 13:00:00,12.8,23.2,26.0,0,0,0
2985372,GR9,2018-05-04 14:00:00,13.0,23.0,30.1,0,0,0
2985428,GR9,2018-05-04 15:00:00,11.9,21.1,25.8,0,0,0
2985448,GR9,2018-05-04 16:00:00,14.5,26.0,55.6,0,0,0
2985504,GR9,2018-05-04 17:00:00,16.1,30.8,88.0,0,0,0
2985560,GR9,2018-05-04 18:00:00,20.8,35.0,91.7,0,0,0
2985580,GR9,2018-05-04 19:00:00,19.0,29.4,67.5,0,0,0
2985636,GR9,2018-05-04 20:00:00,14.9,24.0,49.3,0,0,0
2985692,GR9,2018-05-04 21:00:00,13.0,25.4,77.3,0,0,0
2985748,GR9,2018-05-04 22:00:00,13.9,23.5,80.4,0,0,0
2985804,GR9,2018-05-04 23:00:00,18.6,32.0,108.5,0,0,0
2985860,GR9,2018-05-05 00:00:00,15.1,26.9,85.1,0,0,0
2985880,GR9,2018-05-05 01:00:00,18.5,27.3,85.4,0,0,0
2985936,GR9,2018-05-05 02:00:00,14.9,29.0,69.5,0,0,0
2985992,GR9,2018-05-05 03:00:00,15.8,28.2,62.2,0,0,0
2986048,GR9,2018-05-05 04:00:00,15.1,31.6,69.3,0,0,0
2986104,GR9,2018-05-05 05:00:00,17.2,28.7,56.4,0,0,0
2986160,GR9,2018-05-05 06:00:00,21.1,34.0,82.4,0,0,0
2986216,GR9,2018-05-05 07:00:00,17.9,25.9,81.2,0,0,0
2986272,GR9,2018-05-05 08:00:00,12.6,22.1,64.1,0,0,0
2986328,GR9,2018-05-05 09:00:00,15.2,28.3,74.0,0,0,0
2986384,GR9,2018-05-05 10:00:00,17.9,24.5,68.7,0,0,0
2986440,GR9,2018-05-05 11:00:00,20.1,30.3,56.8,0,0,0
2986496,GR9,2018-05-05 12:00:00,14.3,25.1,49.7,0,0,0
2986552,GR9,2018-05-05 13:00:00,15.2,21.5,47.8,0,0,0
2986608,GR9,2018-05-05 14:00:00,16.2,26.3,50.0,0,0,0
2986664,GR9,2018-05-05 15:00:00,18.7,29.2,53.0,0,0,0
2986684,GR9,2018-05-05 16:00:00,20.9,30.8,54.2,0,0,0
2986775,GR9,2018-05-05 17:00:00,19.2,29.3,60.8,0,0,0
2986831,GR9,2018-05-05 18:00:00,22.3,30.7,72.2,0,0,0
2986887,GR9,2018-05-05 19:00:00,39.2,49.4,68.1,0,0,0
2986943,GR9,2018-05-05 20:00:00,32.5,45.3,83.5,0,0,0
2986963,GR9,2018-05-05 21:00:00,32.4,42.1,102.4,0,0,0
2987019,GR9,2018-05-05 22:00:00,30.6,41.2,103.4,0,0,0
2987075,GR9,2018-05-05 23:00:00,33.3,47.3,118.1,0,0,0
2987131,GR9,2018-05-06 00:00:00,32.2,41.2,96.4,0,0,0
2987187,GR9,2018-05-06 01:00:00,30.5,41.8,86.7,0,0,0
2987243,GR9,2018-05-06 02:00:00,35.0,40.3,70.6,0,0,0
2987299,GR9,2018-05-06 03:00:00,33.9,39.3,56.3,0,0,0
2987355,GR9,2018-05-06 04:00:00,33.8,36.7,58.6,0,0,0
2987411,GR9,2018-05-06 05:00:00,34.6,36.9,47.6,0,0,0
2987467,GR9,2018-05-06 06:00:00,34.5,43.0,57.9,0,0,0
2987523,GR9,2018-05-06 07:00:00,29.9,42.6,56.8,0,0,0
2987579,GR9,2018-05-06 08:00:00,34.1,42.3,65.7,0,0,0
2987599,GR9,2018-05-06 09:00:00,28.0,35.2,65.0,0,0,0
2987655,GR9,2018-05-06 10:00:00,25.2,37.6,65.2,0,0,0
2987711,GR9,2018-05-06 11:00:00,19.9,29.9,48.8,0,0,0
2987838,GR9,2018-05-06 12:00:00,22.9,31.8,50.1,0,0,0
2987894,GR9,2018-05-06 13:00:00,23.4,31.0,60.4,0,0,0
2987950,GR9,2018-05-06 14:00:00,21.9,32.3,58.9,0,0,0
2988006,GR9,2018-05-06 15:00:00,24.5,32.3,57.9,0,0,0
2988026,GR9,2018-05-06 16:00:00,24.6,32.1,63.3,0,0,0
2988117,GR9,2018-05-06 17:00:00,27.0,35.3,76.6,0,0,0
2988173,GR9,2018-05-06 18:00:00,26.1,33.0,86.9,0,0,0
2988229,GR9,2018-05-06 19:00:00,33.3,41.2,102.2,0,0,0
2988249,GR9,2018-05-06 20:00:00,42.5,52.1,109.5,0,0,0
2988305,GR9,2018-05-06 21:00:00,45.7,55.0,101.5,0,0,0
2988361,GR9,2018-05-06 22:00:00,49.2,58.7,99.9,0,0,0
2988417,GR9,2018-05-06 23:00:00,51.3,62.3,103.3,0,0,0
2988473,GR9,2018-05-07 00:00:00,55.5,63.7,106.8,0,0,0
2988529,GR9,2018-05-07 01:00:00,54.8,63.3,86.0,0,0,0
2988549,GR9,2018-05-07 02:00:00,49.5,59.0,75.2,0,0,0
2988605,GR9,2018-05-07 03:00:00,56.9,66.9,79.4,0,0,0
2988661,GR9,2018-05-07 04:00:00,56.6,68.7,71.7,0,0,0
2988717,GR9,2018-05-07 05:00:00,57.1,66.9,60.1,0,0,0
2988773,GR9,2018-05-07 06:00:00,64.1,73.6,69.4,0,0,0
2988829,GR9,2018-05-07 07:00:00,53.6,63.8,71.9,0,0,0
2988885,GR9,2018-05-07 08:00:00,27.4,36.9,69.1,0,0,0
2988941,GR9,2018-05-07 09:00:00,27.6,34.4,55.1,0,0,0
2988997,GR9,2018-05-07 10:00:00,23.2,32.7,64.7,0,0,0
2989053,GR9,2018-05-07 11:00:00,18.9,29.4,70.9,0,0,0
2989109,GR9,2018-05-07 12:00:00,21.4,35.2,61.2,0,0,0
2989165,GR9,2018-05-07 13:00:00,20.4,29.8,48.2,0,0,0
2989221,GR9,2018-05-07 14:00:00,18.5,25.7,49.0,0,0,0
2979505,LW2,2018-04-30 00:00:00,6.1,13.2,8.8,0,0,0
2979561,LW2,2018-04-30 01:00:00,8.8,10.4,8.2,0,0,0
2979617,LW2,2018-04-30 02:00:00,9.0,8.0,7.5,0,0,0
2979673,LW2,2018-04-30 03:00:00,4.7,9.7,8.9,0,0,0
2979729,LW2,2018-04-30 04:00:00,4.2,10.2,14.1,0,0,0
2979785,LW2,2018-04-30 05:00:00,0.8,8.8,22.1,0,0,0
2979841,LW2,2018-04-30 06:00:00,2.9,8.0,29.2,0,0,0
2979897,LW2,2018-04-30 07:00:00,8.3,7.4,31.0,0,0,0
2979953,LW2,2018-04-30 08:00:00,8.5,11.5,33.4,0,0,0
2980009,LW2,2018-04-30 09:00:00,2.2,12.5,30.1,0,0,0
2980065,LW2,2018-04-30 10:00:00,8.3,12.0,30.1,0,0,0
2980085,LW2,2018-04-30 11:00:00,0,0,0,0,0,0
2980141,LW2,2018-04-30 12:00:00,0,0,0,0,0,0
2980197,LW2,2018-04-30 13:00:00,0,0,0,0,0,0
2980253,LW2,2018-04-30 14:00:00,0,0,0,0,0,0
2980309,LW2,2018-04-30 15:00:00,8.3,15.5,35.7,0,0,0
2980329,LW2,2018-04-30 16:00:00,14.9,16.7,37.6,0,0,0
2980420,LW2,2018-04-30 17:00:00,14.8,21.6,40.9,0,0,0
2980440,LW2,2018-04-30 18:00:00,22.4,23.8,38.1,0,0,0
2980496,LW2,2018-04-30 19:00:00,50.1,55.1,45.6,0,0,0
2980552,LW2,2018-04-30 20:00:00,32.8,42.6,57.9,0,0,0
2980608,LW2,2018-04-30 21:00:00,14.2,27.4,83.1,0,0,0
2980664,LW2,2018-04-30 22:00:00,14.8,24.7,94.9,0,0,0
2980720,LW2,2018-04-30 23:00:00,15.0,23.0,81.8,0,0,0
2980776,LW2,2018-05-01 00:00:00,12.9,16.0,69.1,0,0,0
2980832,LW2,2018-05-01 01:00:00,9.1,11.9,45.9,0,0,0
2980888,LW2,2018-05-01 02:00:00,8.2,9.4,33.0,0,0,0
2980944,LW2,2018-05-01 03:00:00,7.1,11.7,39.6,0,0,0
2981000,LW2,2018-05-01 04:00:00,12.7,14.8,78.3,0,0,0
2981056,LW2,2018-05-01 05:00:00,15.8,14.2,56.5,0,0,0
2981112,LW2,2018-05-01 06:00:00,18.3,20.2,68.4,0,0,0
2981168,LW2,2018-05-01 07:00:00,17.0,20.3,83.7,0,0,0
2981224,LW2,2018-05-01 08:00:00,14.2,14.2,65.1,0,0,0
2981280,LW2,2018-05-01 09:00:00,7.9,12.1,39.9,0,0,0
2981336,LW2,2018-05-01 10:00:00,8.5,13.2,42.7,0,0,0
2981392,LW2,2018-05-01 11:00:00,12.3,12.2,42.7,0,0,0
2981412,LW2,2018-05-01 12:00:00,10.7,14.8,55.4,0,0,0
2981468,LW2,2018-05-01 13:00:00,7.7,17.1,35.7,0,0,0
2981524,LW2,2018-05-01 14:00:00,9.2,15.9,28.2,0,0,0
2981580,LW2,2018-05-01 15:00:00,11.1,11.5,33.8,0,0,0
2981600,LW2,2018-05-01 16:00:00,9.8,11.5,23.0,0,0,0
2981691,LW2,2018-05-01 17:00:00,11.8,10.3,24.0,0,0,0
2981747,LW2,2018-05-01 18:00:00,11.1,17.4,28.7,0,0,0
2981803,LW2,2018-05-01 19:00:00,10.7,15.7,27.8,0,0,0
2981859,LW2,2018-05-01 20:00:00,8.3,12.5,30.6,0,0,0
2981915,LW2,2018-05-01 21:00:00,8.7,9.4,25.5,0,0,0
2981971,LW2,2018-05-01 22:00:00,0,0,0,0,0,0
2981991,LW2,2018-05-01 23:00:00,7.4,7.9,16.0,0,0,0
2982047,LW2,2018-05-02 00:00:00,2.6,9.4,14.5,0,0,0
2982103,LW2,2018-05-02 01:00:00,3.3,10.2,10.7,0,0,0
2982123,LW2,2018-05-02 02:00:00,3.4,11.3,9.0,0,0,0
2982179,LW2,2018-05-02 03:00:00,6.6,11.1,11.3,0,0,0
2982235,LW2,2018-05-02 04:00:00,8.3,9.8,10.8,0,0,0
2982291,LW2,2018-05-02 05:00:00,6.4,7.2,17.0,0,0,0
2982347,LW2,2018-05-02 06:00:00,6.4,9.3,16.0,0,0,0
2982403,LW2,2018-05-02 07:00:00,3.5,6.8,18.4,0,0,0
2982459,LW2,2018-05-02 08:00:00,3.3,6.0,18.9,0,0,0
2982515,LW2,2018-05-02 09:00:00,3.7,4.9,16.9,0,0,0
2982571,LW2,2018-05-02 10:00:00,0.9,6.4,21.6,0,0,0
2982627,LW2,2018-05-02 11:00:00,5.7,7.6,20.7,0,0,0
2982683,LW2,2018-05-02 12:00:00,5.6,6.3,0,0,0,0
2982739,LW2,2018-05-02 13:00:00,5.2,11.1,51.2,0,0,0
2982795,LW2,2018-05-02 14:00:00,11.1,8.6,57.0,0,0,0
2982851,LW2,2018-05-02 15:00:00,6.5,9.4,43.9,0,0,0
2982871,LW2,2018-05-02 16:00:00,3.1,7.0,39.4,0,0,0
2982962,LW2,2018-05-02 17:00:00,7.6,9.5,38.0,0,0,0
2983018,LW2,2018-05-02 18:00:00,15.4,20.7,50.2,0,0,0
2983074,LW2,2018-05-02 19:00:00,15.4,15.6,65.1,0,0,0
2983094,LW2,2018-05-02 20:00:00,17.9,21.3,82.3,0,0,0
2983150,LW2,2018-05-02 21:00:00,20.7,27.9,70.0,0,0,0
2983206,LW2,2018-05-02 22:00:00,25.1,24.2,64.1,0,0,0
2983226,LW2,2018-05-02 23:00:00,16.0,19.9,67.8,0,0,0
2983282,LW2,2018-05-03 00:00:00,11.7,14.2,46.9,0,0,0
2983302,LW2,2018-05-03 01:00:00,14.4,17.3,42.7,0,0,0
2983358,LW2,2018-05-03 02:00:00,16.4,13.6,32.9,0,0,0
2983414,LW2,2018-05-03 03:00:00,11.2,14.5,32.1,0,0,0
2983470,LW2,2018-05-03 04:00:00,16.7,15.9,35.2,0,0,0
2983526,LW2,2018-05-03 05:00:00,12.8,18.0,76.6,0,0,0
2983582,LW2,2018-05-03 06:00:00,16.6,21.8,88.5,0,0,0
2983638,LW2,2018-05-03 07:00:00,15.0,21.6,75.7,0,0,0
2983694,LW2,2018-05-03 08:00:00,0,0,0,0,0,0
2983750,LW2,2018-05-03 09:00:00,17.3,30.3,81.0,0,0,0
2983806,LW2,2018-05-03 10:00:00,9.7,22.8,52.5,0,0,0
2983862,LW2,2018-05-03 11:00:00,8.0,19.9,68.8,0,0,0
2983918,LW2,2018-05-03 12:00:00,10.2,17.2,66.1,0,0,0
2983974,LW2,2018-05-03 13:00:00,13.9,20.5,58.8,0,0,0
2984030,LW2,2018-05-03 14:00:00,15.0,15.5,59.3,0,0,0
2984086,LW2,2018-05-03 15:00:00,15.3,14.9,65.2,0,0,0
2984106,LW2,2018-05-03 16:00:00,25.0,0,51.6,0,0,0
2984197,LW2,2018-05-03 17:00:00,23.5,23.4,69.7,0,0,0
2984253,LW2,2018-05-03 18:00:00,26.2,31.9,37.0,0,0,0
2984309,LW2,2018-05-03 19:00:00,19.8,28.5,34.8,0,0,0
2984365,LW2,2018-05-03 20:00:00,17.0,22.0,33.0,0,0,0
2984421,LW2,2018-05-03 21:00:00,13.4,22.0,37.9,0,0,0
2984477,LW2,2018-05-03 22:00:00,11.1,12.7,28.9,0,0,0
2984533,LW2,2018-05-03 23:00:00,10.3,16.7,26.2,0,0,0
2984589,LW2,2018-05-04 00:00:00,10.5,16.6,21.1,0,0,0
2984645,LW2,2018-05-04 01:00:00,8.9,13.0,25.3,0,0,0
2984701,LW2,2018-05-04 02:00:00,10.4,14.8,38.8,0,0,0
2984757,LW2,2018-05-04 03:00:00,13.3,16.6,23.0,0,0,0
2984813,LW2,2018-05-04 04:00:00,9.8,16.7,23.0,0,0,0
2984869,LW2,2018-05-04 05:00:00,11.2,14.1,40.6,0,0,0
2984925,LW2,2018-05-04 06:00:00,12.8,17.7,45.2,0,0,0
2984981,LW2,2018-05-04 07:00:00,15.7,25.4,57.9,0,0,0
2985037,LW2,2018-05-04 08:00:00,11.4,22.3,65.6,0,0,0
2985093,LW2,2018-05-04 09:00:00,14.5,23.3,44.7,0,0,0
2985149,LW2,2018-05-04 10:00:00,13.5,21.3,44.2,0,0,0
2985205,LW2,2018-05-04 11:00:00,11.7,29.5,51.5,0,0,0
2985261,LW2,2018-05-04 12:00:00,19.7,30.8,57.4,0,0,0
2985317,LW2,2018-05-04 13:00:00,16.2,23.2,47.4,0,0,0
2985373,LW2,2018-05-04 14:00:00,13.2,22.0,68.6,0,0,0
2985429,LW2,2018-05-04 15:00:00,18.2,24.4,59.6,0,0,0
2985449,LW2,2018-05-04 16:00:00,14.8,30.7,78.5,0,0,0
2985505,LW2,2018-05-04 17:00:00,19.1,30.7,82.6,0,0,0
2985561,LW2,2018-05-04 18:00:00,21.2,33.2,70.3,0,0,0
2985581,LW2,2018-05-04 19:00:00,24.4,29.4,64.0,0,0,0
2985637,LW2,2018-05-04 20:00:00,19.9,23.6,31.1,0,0,0
2985693,LW2,2018-05-04 21:00:00,16.5,23.9,33.3,0,0,0
2985749,LW2,2018-05-04 22:00:00,22.6,26.1,46.4,0,0,0
2985805,LW2,2018-05-04 23:00:00,23.1,25.0,52.7,0,0,0
2985861,LW2,2018-05-05 00:00:00,23.9,29.7,73.5,0,0,0
2985881,LW2,2018-05-05 01:00:00,25.9,36.6,63.3,0,0,0
2985937,LW2,2018-05-05 02:00:00,18.5,26.7,60.0,0,0,0
2985993,LW2,2018-05-05 03:00:00,13.7,20.7,43.3,0,0,0
2986049,LW2,2018-05-05 04:00:00,11.9,19.5,43.7,0,0,0
2986105,LW2,2018-05-05 05:00:00,15.6,25.2,49.6,0,0,0
2986161,LW2,2018-05-05 06:00:00,31.5,44.8,97.1,0,0,0
2986217,LW2,2018-05-05 07:00:00,30.3,36.8,108.8,0,0,0
2986273,LW2,2018-05-05 08:00:00,19.0,33.9,100.2,0,0,0
2986329,LW2,2018-05-05 09:00:00,17.6,29.3,85.7,0,0,0
2986385,LW2,2018-05-05 10:00:00,16.5,27.1,74.0,0,0,0
2986441,LW2,2018-05-05 11:00:00,15.7,27.4,64.5,0,0,0
2986497,LW2,2018-05-05 12:00:00,17.2,22.4,62.7,0,0,0
2986553,LW2,2018-05-05 13:00:00,17.8,23.5,52.3,0,0,0
2986609,LW2,2018-05-05 14:00:00,16.2,21.3,59.6,0,0,0
2986665,LW2,2018-05-05 15:00:00,20.9,28.1,56.4,0,0,0
2986685,LW2,2018-05-05 16:00:00,21.5,32.4,51.0,0,0,0
2986776,LW2,2018-05-05 17:00:00,21.3,29.5,53.7,0,0,0
2986832,LW2,2018-05-05 18:00:00,0,28.3,55.0,0,0,0
2986888,LW2,2018-05-05 19:00:00,27.5,34.6,63.1,0,0,0
2986944,LW2,2018-05-05 20:00:00,25.6,31.6,54.5,0,0,0
2986964,LW2,2018-05-05 21:00:00,32.1,37.1,58.1,0,0,0
2987020,LW2,2018-05-05 22:00:00,33.6,38.9,56.8,0,0,0
2987076,LW2,2018-05-05 23:00:00,38.7,49.0,91.1,0,0,0
2987132,LW2,2018-05-06 00:00:00,41.2,43.2,107.8,0,0,0
2987188,LW2,2018-05-06 01:00:00,24.9,31.8,61.3,0,0,0
2987244,LW2,2018-05-06 02:00:00,28.1,33.1,49.6,0,0,0
2987300,LW2,2018-05-06 03:00:00,30.8,35.9,35.6,0,0,0
2987356,LW2,2018-05-06 04:00:00,36.2,47.8,61.9,0,0,0
2987412,LW2,2018-05-06 05:00:00,36.5,41.1,53.3,0,0,0
2987468,LW2,2018-05-06 06:00:00,41.7,45.8,74.4,0,0,0
2987524,LW2,2018-05-06 07:00:00,34.5,46.3,81.7,0,0,0
2987580,LW2,2018-05-06 08:00:00,42.2,48.4,89.4,0,0,0
2987600,LW2,2018-05-06 09:00:00,31.6,41.7,76.7,0,0,0
2987656,LW2,2018-05-06 10:00:00,24.2,38.0,64.0,0,0,0
2987712,LW2,2018-05-06 11:00:00,18.9,32.8,48.3,0,0,0
2987839,LW2,2018-05-06 12:00:00,20.3,28.2,61.4,0,0,0
2987895,LW2,2018-05-06 13:00:00,22.8,31.7,60.9,0,0,0
2987951,LW2,2018-05-06 14:00:00,27.2,34.8,70.3,0,0,0
2988007,LW2,2018-05-06 15:00:00,22.9,34.4,68.5,0,0,0
2988027,LW2,2018-05-06 16:00:00,26.8,36.1,101.0,0,0,0
2988118,LW2,2018-05-06 17:00:00,23.9,32.5,79.4,0,0,0
2988174,LW2,2018-05-06 18:00:00,22.7,26.9,55.0,0,0,0
2988230,LW2,2018-05-06 19:00:00,28.6,33.4,61.3,0,0,0
2988250,LW2,2018-05-06 20:00:00,36.3,44.0,74.8,0,0,0
2988306,LW2,2018-05-06 21:00:00,42.2,46.5,78.0,0,0,0
2988362,LW2,2018-05-06 22:00:00,47.8,58.8,114.1,0,0,0
2988418,LW2,2018-05-06 23:00:00,48.5,52.6,73.9,0,0,0
2988474,LW2,2018-05-07 00:00:00,45.5,55.8,70.3,0,0,0
2988530,LW2,2018-05-07 01:00:00,51.7,58.7,73.3,0,0,0
2988550,LW2,2018-05-07 02:00:00,58.6,61.6,71.2,0,0,0
2988606,LW2,2018-05-07 03:00:00,53.4,56.4,65.4,0,0,0
2988662,LW2,2018-05-07 04:00:00,52.3,59.7,53.7,0,0,0
2988718,LW2,2018-05-07 05:00:00,61.6,64.2,56.9,0,0,0
2988774,LW2,2018-05-07 06:00:00,60.5,73.3,87.1,0,0,0
2988830,LW2,2018-05-07 07:00:00,55.2,63.5,76.2,0,0,0
